"experiment_id","task_type","categorical_scheme","feature_method","n_components","model_backend","glmnet_alpha","seed","rho","label_strength","mcem_samples","model","aggregation","n_patients","n_early","n_advanced","auroc","multiclass_logloss","accuracy","balanced_accuracy","macro_f1","metric_name","metric_value"
"EXP043_categorical_three_stage_ICAk20_glmnet_lasso_seed2026","categorical","three_stage","ICA",20,"glmnet",1,2026,NA,0.7,30,"Categorical EM-MMIL","mean_prob",12,NA,NA,NA,0.821235433207828,0.833333333333333,0.666666666666667,0.909090909090909,"accuracy",0.833333333333333
"EXP043_categorical_three_stage_ICAk20_glmnet_lasso_seed2026","categorical","three_stage","ICA",20,"glmnet",1,2026,NA,0.7,30,"Categorical MCEM-MMIL","mean_prob",12,NA,NA,NA,0.822203458824177,0.833333333333333,0.666666666666667,0.909090909090909,"accuracy",0.833333333333333
"EXP043_categorical_three_stage_ICAk20_glmnet_lasso_seed2026","categorical","three_stage","ICA",20,"glmnet",1,2026,NA,0.7,30,"Naive inherited-label classifier","median_prob",12,NA,NA,NA,0.714968369837947,0.833333333333333,0.666666666666667,0.909090909090909,"accuracy",0.833333333333333
